     20 2019	01
     16 01	08
     10 Faits	divers
      9 de	la
      8 de	Québec
      6 à	l
      6 Le	Journal
      6 Journal	de
      5 d	un
      4 accusé	de
      4 Québec	sur
      4 08	Un
      4 01	09
      3 à	une
      3 le	monde
      3 est	en
      3 dans	le
      3 coupable	à
      3 13	ans
      3 08	Il
      2 à	sa
      2 à	Terrebonne
      2 à	16
      2 voulait	améliorer
      2 vols	en
      2 vol	qualifié
      2 urgences	urgence
      2 urgence	2019
      2 une	accusation
      2 un	camionneur
      2 tentative	de
      2 suspect	accusé
      2 sur	son
      2 sur	Facebook
      2 sortie	du
      2 son	e
      2 ses	empreintes
      2 savait	pas
      2 sa	sortie
      2 sa	montre
      2 s	était
      2 route	mortelle
      2 rendu	hommage
      2 qui	fait
      2 que	le
      2 qu	on
      2 procédures	judiciaires
      2 pour	la
      2 plaide	coupable
      2 pendant	les
      2 pas	nager
      2 par	sa
      2 ont	rendu
      2 octobre	2018
      2 ne	savait
      2 mur	d
      2 mortelle	en
      2 meurtre	sur
      2 mardi	2019
      2 lui	ont
      2 liberté	pendant
      2 les	procédures
      2 la	police
      2 jeune	délinquant
      2 janvier	dernier
      2 hommage	en
      2 fait	face
      2 face	à
      2 expert	ne
      2 est	accusé
      2 en	série
      2 en	liberté
      2 en	janvier
      2 en	Gaspésie
      2 défunt	lui
      2 du	défunt
      2 devant	le
      2 deux	chefs
      2 de	vols
      2 de	vol
      2 de	tentative
      2 de	sa
      2 de	route
      2 de	meurtre
      2 de	deux
      2 de	Montréal
      2 de	13
      2 de	12
      2 d	avoir
      2 d	acier
      2 d	accusation
      2 chefs	de
      2 chefs	d
      2 canotier	expert
      2 camionneur	à
      2 bloc	Police
      2 aux	fesses
      2 améliorer	le
      2 amis	du
      2 accusée	de
      2 accusation	réduite
      2 accusation	est
      2 a	choisi
      2 Vendredi	12
      2 Une	Lévisienne
      2 Un	suspect
      2 Trahi	par
      2 Steeve	Grégoire
      2 Sortie	de
      2 Sophie	Côté
      2 STOCKQMI	POLICE
      2 SAC	DE
      2 Québec	a
      2 Police	urgences
      2 Poitras	Dallaire
      2 Patrick	Deschênes
      2 PETITES	ANNONCES
      2 Lévisienne	accusée
      2 Les	100
      2 Le	jeune
      2 Le	canotier
      2 LE	SAC
      2 Il	plaide
      2 Guy	Roy
      2 Grégoire	est
      2 Gisèle	Poitras
      2 François	Legault
      2 FD	DECES
      2 Edith	Blais
      2 EN	DIRECT
      2 EN	5
      2 Décès	d
      2 Des	amis
      2 Dallaire	qui
      2 DECES	CAMIONNEUR
      2 DE	CHIPS
      2 CONTACTEZ	NOUS
      2 CAMIONNEUR	TERREBONNE
      2 Blais	voulait
      2 5	MINUTES
      2 4	ans
      2 2	c
      2 16	chefs
      2 12	octobre
      2 12	ans
      2 100	jours
      2 08	La
      1 œuvre	un
