     17 this	with
     17 Share	this
     15 れ	た
     15 さ	れ
      8 の	少女
      8 し	た
      7 長老	会議
      6 歳	の
      6 よる	と
      6 に	よる
      5 レイプ	さ
      5 だ	と
      5 12	歳
      4 強姦	さ
      4 年	07
      4 パキスタン	の
      4 ジル	ガ
      4 サイト	の
      4 を	強姦
      4 て	いる
      4 た	と
      4 し	て
      4 2016	年
      4 07	月
      3 集団	レイプ
      3 被害	者
      3 者	の
      3 村	の
      3 日	Video
      3 少女	を
      3 少女	が
      3 外部	リンク
      3 命令	し
      3 加害	者
      3 会議	の
      3 代	の
      3 マーイー	さん
      3 パキスタン	東部
      3 の	強姦
      3 の	妹
      3 の	使い方
      3 に	は
      3 と	言う
      3 さん	は
      3 が	レイプ
      3 with	Twitter
      3 with	Messenger
      3 with	Facebook
      3 Messenger	Share
      3 Image	copyright
      3 Image	caption
      3 Facebook	Share
      3 2	人
      3 16	歳
      3 10	代
      2 開き	ます
      2 読み物	解説
      2 語っ	た
      2 訴え	た
      2 記事	を
      2 解説	ビデオ
      2 被害	届
      2 者	に
      2 約	20
      2 氏	は
      2 氏	に
      2 東部	ムルタン
      2 月	22
      2 新しい	ウィンドウ
      2 措置	として
      2 指さす	村
      2 強姦	の
      2 強姦	する
      2 強姦	し
      2 年	06
      2 届	を
      2 少女	は
      2 少女	の
      2 家	を
      2 妹	の
      2 女性	たち
      2 報復	措置
      2 地元	警察
      2 命じ	た
      2 内	を
      2 共有	について
      2 共有	する
      2 兄	が
      2 使い方	ジャンル
      2 住人	パキスタン
      2 会議	は
      2 人	の
      2 両親	の
      2 両方	の
      2 ワールド	ニュース
      2 リンク	で
      2 ユーナス	氏
      2 ムルタン	郊外
      2 ホーム	読み物
      2 ビデオ	ワールド
      2 バクシュ	氏
      2 ニュース	サイト
      2 ニュース	TV
      2 ジャンル	ホーム
      2 サイト	内
      2 ウィンドウ	を
      2 を	開き
      2 を	訴え
      2 を	検索
      2 を	指さす
      2 を	命令
      2 を	下し
      2 へ	の
      2 は	現在
      2 は	外部
      2 は	12
      2 の	女性
      2 の	命令
      2 の	前
      2 の	住人
      2 の	リベンジレイプ
      2 の	サイト
      2 の	ため
      2 に	強姦
      2 として	加害
      2 と	語っ
      2 と	いう
      2 で	新しい
      2 で	強姦
      2 で	は
      2 て	き
      2 たち	が
      2 た	少女
      2 た	家
      2 た	パキスタン
      2 た	の
      2 た	として
      2 た	という
      2 する	よう
      2 さらに	読む
      2 こちら	は
      2 き	た
      2 with	Line
      2 with	Email
      2 copyright	AFP
      2 Weather	Radio
      2 Twitter	Share
      2 Twitter	Facebook
      2 TV	BBC
      2 Sport	Weather
      2 Radio	Arts
      2 News	Sport
      2 Mixi	Line
      2 Messenger	Messenger
      2 Messenger	Hatena
      2 Line	Share
      2 Images	Image
      2 Hatena	Mixi
      2 Getty	Images
      2 Facebook	Messenger
      2 Email	Twitter
      2 Email	Share
      2 BBC	ニュース
      2 BBC	の
      2 BBC	News
      2 AFP	Getty
      2 22	日
      2 2017	年
      2 20	人
      2 06	月
      1 頻繁	に
      1 非難	さ
      1 非常	に
      1 際	パキスタン
      1 関係	者
      1 関係	を
      1 閉じる	10
      1 量刑	に
      1 醸す	決定
      1 郊外	パキスタン
      1 郊外	Image
      1 遭っ	た
      1 違法	な
      1 達し	た
      1 過去	の
      1 逮捕	パキスタン
      1 逮捕	さ
      1 通信	に対し
      1 逃走	中
      1 近く	に
      1 農村	地帯
      1 軽い	量刑
      1 責任	を
      1 負い	ませ
      1 警察	署
      1 警察	当局
      1 警察	は
      1 警察	の
      1 警察	に
      1 読む	Video
      1 読む	BBC
      1 語	に対し
      1 詳しい	情報
      1 話題	について
      1 話し合い	の
      1 評議	会
      1 記事	Pakistan
      1 言う	複数
      1 言う	男性
      1 言う	ジル
      1 解決	し
      1 親戚	同士
      1 規約	BBC
      1 覆さ	れ
      1 複数	の
      1 裁判所	で
      1 被害	を
      1 被害	に
      1 行動	だ
      1 行っ	た
      1 著名	な
      1 英語	記事
      1 英字	紙
      1 舞台	化
      1 自身	が
      1 脱出	する
      1 者	アサーン
      1 者	と
      1 者	たち
      1 署	に
      1 罰	として
      1 紙	ドーン
      1 米	副
      1 移動	Accessibility
      1 確認	さ
      1 知ら	れる
      1 着せ	られ
      1 眼前	で
      1 相談	が
      1 相当	な
      1 目	の
      1 的	暴行
      1 男性	に対し
      1 男性	から
      1 男	は
      1 男	の
      1 男	たち
      1 現在	著名
      1 現在	も
      1 特別	法廷
      1 物議	を
      1 激しく	抗議
      1 活動	家
      1 法廷	の
      1 決定	を
      1 決める	話し合い
      1 汚名	を
      1 求め	2016
      1 毎日	レイプ
      1 母親	たち
      1 殺害	2016
      1 殺人	や
      1 残り	自身
      1 歳	少女
      1 歳	だ
      1 歳	そして
      1 歳	から
      1 歳	か
      1 正義	求め
      1 検索	ニュース
      1 検索	____________________
      1 検索	BBC
      1 検査	により
      1 東部	パンジャブ
      1 村	に
      1 有罪	判決
      1 月	3
      1 月	28
      1 月	27
      1 月	24
      1 月	12
      1 月	10
      1 最高	裁判所
      1 最初	に
      1 書簡	軽い
      1 暴行	被害
      1 日	米
      1 日	兄
      1 日	ホーム
      1 日	インド
      1 日	Share
      1 方針	
      1 文化	に
      1 数	々
      1 撮影	マーイー
      1 提出	し
      1 捕え	られ
      1 指紋	として
      1 持っ	た
      1 持ちかけ	られ
      1 折り返し	地点
      1 抗議	2016
      1 戻る	この
      1 情報	は
      1 情報	Cookies
      1 性的	な
      1 性	的
      1 彼女	の
      1 当時	28
      1 当時	12
      1 当局	者
      1 当局	が
      1 強姦	対策
      1 強姦	を
      1 強姦	が
      1 強制	さ
      1 弟	が
      1 年配	の
      1 年上	の
      1 年	撮影
      1 年	に
      1 年	から
      1 年	10
      1 州	の
      1 少女	へ
      1 少女	2
      1 少	女
      1 対策	は
      1 家族	で
      1 家族	が
      1 家	で
      1 実際	に
      1 実行	さ
      1 学校	と
      1 存在	で
      1 妹	を
      1 妹	が
      1 女性	活動
      1 女性	を
      1 女性	と
      1 女性	が
      1 女性	6
      1 女子	の
      1 女	は
      1 大統領	スタンフォード大
      1 多く	の
      1 外部	サイト
      1 場所	の
      1 場	に
      1 報道	で
      1 報告	に
      1 地点	に
      1 地帯	で
      1 地元	の
      1 団体	だ
      1 命令	約
      1 命令	を
      1 命令	は
      1 命令	で
      1 名誉	殺人
